cart.remove.items.success,"Les produits ont été supprimés avec succès",fr_FR
cart.add.items.success,"Articles ajoutés avec succès",fr_FR
cart.add.items.error.text,"Quelque chose s'est mal passé. Désolé.",fr_FR
cart.your-order,"Votre commande",fr_FR
cart.price,Prix,fr_FR
cart.shipping.order-item,Livraison,fr_FR
cart.shipping,Expédition,fr_FR
cart.total,Total,fr_FR
cart.checkout,Paiement,fr_FR
cart.empty,"Votre panier d'achat est vide !",fr_FR
cart.cart,Panier,fr_FR
cart.total.discount,Remise,fr_FR
cart.vouchers,Vouchers,fr_FR
cart.discounts,Remises,fr_FR
cart.item_quantity,Quantité,fr_FR
cart.item_attributes_needed,"Veuillez sélectionner plus d'attributs",fr_FR
cart.voucher.redeem,"Code de remise",fr_FR
cart.price.subtotal,Sous-total,fr_FR
cart.price.grand.total,"Total général",fr_FR
cart.total.tax_total,Taxe,fr_FR
cart.total.tax_total.calculated_at_checkout,"calculé lors du paiement",fr_FR
cart.delete.item,Supprimer,fr_FR
cart.sales-order-threshold,"Valeur de commande minimale",fr_FR
cart.title.available_discounts,"Remises disponibles",fr_FR
checkout.sales-order-threshold,"Valeur de commande minimale",fr_FR
sales-order-threshold.expense.name,Surcharge,fr_FR
sales-order-threshold.strategy.soft-minimum-threshold-fixed-fee,Surcharge,fr_FR
sales-order-threshold.strategy.soft-minimum-threshold-flexible-fee,Surcharge,fr_FR
auth.login,Inscrivez-vous,fr_FR
auth.password,"Mot de passe",fr_FR
auth.password-forgot,"Oublié ?",fr_FR
auth.email,E-mail,fr_FR
auth.register,S'inscrire,fr_FR
auth.im-new-customer,"Nouveau client",fr_FR
auth.im-already-customer,"J'ai déjà un compte",fr_FR
navigation.menu.categories,Catégories,fr_FR
navigation.menu.have-a-look,"Ça vaut le coup d'œil",fr_FR
page.checkout.errors,"Veuillez vérifier votre saisie.",fr_FR
page.checkout.client.existing,"Client existant",fr_FR
page.checkout.client.new,"Nouveau client",fr_FR
customer.password,"Mot de passe",fr_FR
password.confirm,"Confirmer le mot de passe",fr_FR
page.checkout.address.heading,"1. Données d'adresse",fr_FR
page.checkout.address.name,Nom,fr_FR
page.checkout.address.billing-address,"Adresse de facturation",fr_FR
page.checkout.address.billing-isnt-shipping-address,"Adresse de livraison différente",fr_FR
page.checkout.address.shipping-address,"Adresse de livraison",fr_FR
page.checkout.address.address-example,"Exemple :</br>Manoir Wayne 1</br>10292 Gotham City</br>z.H. Alfred Pennyworth",fr_FR
page.checkout.address.next-step,"Continuer vers la méthode d'expédition",fr_FR
page.checkout.address.edit,"Modifier les données de l'adresse",fr_FR
page.checkout.address.use_selected_address,"Utiliser l'adresse sélectionnée",fr_FR
page.checkout.address.different_delivery_address,"Utiliser une adresse de livraison différente",fr_FR
page.checkout.address.different_billing_address,"Utiliser une adresse de facturation différente",fr_FR
page.checkout.address.option_group.customer,"Adresses des clients",fr_FR
page.checkout.address.option_group.company_business_unit,"Adresses professionnelles",fr_FR
page.checkout.address.delivery.address_select,"Sélectionnez une adresse de livraison",fr_FR
page.checkout.address.multi_shipment.title,"Affectez chaque produit à sa propre adresse de livraison",fr_FR
page.checkout.address.billing.address_select,"Sélectionnez une adresse de facturation",fr_FR
page.checkout.address.manage_your_addresses,"Gérez vos adresses",fr_FR
page.checkout.address.address_select.label,"Sélectionnez une adresse de livraison",fr_FR
page.checkout.address.address_select.placeholder,"Sélectionnez une adresse",fr_FR
page.checkout.shipment.heading,"2. Méthode d'expédition",fr_FR
page.checkout.shipment.shipping_method_heading,"Méthode d'expédition",fr_FR
page.checkout.shipment.shipment_group_heading,"Expédition %current% sur %total%",fr_FR
shipment.standart.name,Standard,fr_FR
shipment.express.name,Express,fr_FR
shipment.standart.description,"2-4 jours ouvrables",fr_FR
page.checkout.shipping.delivery_time,"Délai de livraison :",fr_FR
page.checkout.shipping.day,jour,fr_FR
page.checkout.shipping.days,jours,fr_FR
page.checkout.shipping.price,"Prix :",fr_FR
shipment.express.description,"24-48 heures (jours ouvrés)",fr_FR
page.checkout.shipment.edit,"Modifier la méthode d'expédition",fr_FR
page.checkout.shipment.next-step,"Continuer vers le mode de paiement",fr_FR
page.checkout.shipment.item.quantity,Montant,fr_FR
page.checkout.shipment.item.price,Prix,fr_FR
page.checkout.shipment.shipping_address.title,"Adresse de livraison",fr_FR
page.checkout.shipment.requested_delivery_date.label,"Date de livraison demandée",fr_FR
page.checkout.shipment.requested_delivery_date.placeholder,"Laissez-le vide si vous le souhaitez dès que possible.",fr_FR
page.checkout.shipment.requested_delivery_date.title,"Quand souhaitez-vous être livré ?",fr_FR
page.checkout.payment.heading,"3. Méthode de paiement",fr_FR
page.checkout.payment.title,"Méthode de paiement",fr_FR
page.checkout.payment.edit,"Modifier le mode de paiement",fr_FR
page.checkout.payment.next-step,"Continuer pour finaliser la commande",fr_FR
page.checkout.summary.billing,"Adresse de facturation",fr_FR
page.checkout.summary.shipping,"Adresse de livraison",fr_FR
page.checkout.summary.date_of_birth,"Date de naissance",fr_FR
page.checkout.summary.card_type,"Type de carte",fr_FR
page.checkout.summary.card_number,"Numéro de carte",fr_FR
page.checkout.summary.name_on_card,"Nom sur la carte",fr_FR
page.checkout.summary.card_expires,"Date d'expiration",fr_FR
page.checkout.summary.complete_checkout,"Finaliser la commande",fr_FR
page.checkout.summary.accept_terms_and_conditions,"J'accepte les termes et conditions.",fr_FR
page.checkout.finalize.heading,"4. Vérifier et finaliser la commande",fr_FR
shipment.international.parcel.service,"Services de colis internationaux",fr_FR
page.checkout.terms,"J'accepte les conditions générales d'utilisation.",fr_FR
page.checkout.finalize.enter-voucher,"Entrez le code de réduction",fr_FR
page.checkout.finalize.tos,"Avec un clic sur le bouton ""Acheter maintenant"", je confirme les CGV.",fr_FR
page.checkout.finalize.buy-now,"Acheter maintenant",fr_FR
page.detail.add-to-cart,"Ajouter au panier",fr_FR
page.detail.dimensions,Mesures,fr_FR
page.product.by,par,fr_FR
page.product.details,Détails,fr_FR
page.imprint.url,/fr/impression,fr_FR
